Garden,Position,Population,Rep,ContOrigin,ContGarden,Latitude,Longitude,ChangeLat,Cyanotype,Cyanogenesis,Ac_ac,Li_li,Survived1st,MaxArea1st,GrowthRate1st,Herbivory1st,FloweredFull,SeededFull,FlowerHeadNumberFull,SeedSetMassFull,WeightedCD,MATdiff,bio1diff,bio5diff,bio6diff,bio12diff,bio13diff,bio14diff,MA_1st_z,GR_1st_z,FH_Full_z,SS_Full_z
Uppsala,358,35,5,NAM,Europe,42.19197,-79.83729,-17.625406,NA,NA,NA,NA,1,73.67,0.034252363,1.533333333,0,0,0,0,2.275653848,2.974999904,0.659704323,1.102700115,-0.150515488,1.701835712,1.383202536,1.476469956,0.299818372,0.790237914,NA,NA
Uppsala,85,35,6,NAM,Europe,42.19197,-79.83729,-17.625406,NA,NA,NA,NA,0,0.26,NA,NA,0,0,0,0,2.275653848,2.974999904,0.659704323,1.102700115,-0.150515488,1.701835712,1.383202536,1.476469956,0.001058135,NA,NA,NA
Uppsala,409,35,7,NAM,Europe,42.19197,-79.83729,-17.625406,AcLi,Cyanogenic,Ac,Li,1,43.35,0.022817904,17,0,0,0,0,2.275653848,2.974999904,0.659704323,1.102700115,-0.150515488,1.701835712,1.383202536,1.476469956,0.176423597,0.52643296,NA,NA
Uppsala,76,36,1,NAM,Europe,42.4643,-79.17998,-17.353076,NA,NA,NA,NA,1,1037.97,0.041318834,1.133333333,1,1,1,0.0996,2.011177674,2.500000476,0.554373504,1.0536915,-0.232614738,1.492568392,1.267935658,1.259342021,4.22427685,0.953268806,0.182724252,0.248418058
Uppsala,2,36,3,NAM,Europe,42.4643,-79.17998,-17.353076,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,2.011177674,2.500000476,0.554373504,1.0536915,-0.232614738,1.492568392,1.267935658,1.259342021,NA,NA,NA,NA
Uppsala,316,36,4,NAM,Europe,42.4643,-79.17998,-17.353076,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,2.011177674,2.500000476,0.554373504,1.0536915,-0.232614738,1.492568392,1.267935658,1.259342021,NA,NA,NA,NA
Uppsala,149,36,5,NAM,Europe,42.4643,-79.17998,-17.353076,NA,NA,NA,NA,1,147.38,0.053758185,0.333333333,0,0,0,0,2.011177674,2.500000476,0.554373504,1.0536915,-0.232614738,1.492568392,1.267935658,1.259342021,0.599799534,1.240257671,NA,NA
Uppsala,95,36,6,NAM,Europe,42.4643,-79.17998,-17.353076,NA,NA,NA,NA,1,164,0.065730597,66.66666667,0,0,0,0,2.011177674,2.500000476,0.554373504,1.0536915,-0.232614738,1.492568392,1.267935658,1.259342021,0.667438754,1.516473764,NA,NA
Uppsala,424,37,1,NAM,Europe,42.87621,-79.17907,-16.941166,NA,NA,NA,NA,1,57,0.030908649,12.16666667,1,1,1,0.0535,1.578764163,2.537499904,0.562688978,0.95567334,-0.150515488,1.154047725,0.749234707,1.042214087,0.231975664,0.713094927,0.182724252,0.133437411
Uppsala,209,37,2,NAM,Europe,42.87621,-79.17907,-16.941166,NA,NA,NA,NA,0,0.29,NA,3,0,0,0,0,1.578764163,2.537499904,0.562688978,0.95567334,-0.150515488,1.154047725,0.749234707,1.042214087,0.001180227,NA,NA,NA
Uppsala,163,37,3,NAM,Europe,42.87621,-79.17907,-16.941166,NA,NA,NA,NA,1,206.65,0.039314802,0.416666667,1,1,1,0.0563,1.578764163,2.537499904,0.562688978,0.95567334,-0.150515488,1.154047725,0.749234707,1.042214087,0.841013527,0.907033687,0.182724252,0.140421051
Uppsala,351,37,4,NAM,Europe,42.87621,-79.17907,-16.941166,NA,NA,NA,NA,1,106.28,0.069933915,28.93333333,0,0,0,0,1.578764163,2.537499904,0.562688978,0.95567334,-0.150515488,1.154047725,0.749234707,1.042214087,0.432532871,1.613448715,NA,NA
Uppsala,78,37,5,NAM,Europe,42.87621,-79.17907,-16.941166,acLi,Acyanogenic,ac,Li,1,113.4,0.033775364,0,1,1,4,0.2348,1.578764163,2.537499904,0.562688978,0.95567334,-0.150515488,1.154047725,0.749234707,1.042214087,0.46150948,0.779233047,0.73089701,0.585628112
Uppsala,186,38,1,NAM,Europe,43.0615,-79.95201,-16.755876,NA,NA,NA,NA,0,0.33,NA,NA,0,0,0,0,1.581176683,2.17083311,0.481380851,1.127204655,-0.301030845,1.110963277,0.54751767,1.259342021,0.001343017,NA,NA,NA
Uppsala,315,38,3,NAM,Europe,43.0615,-79.95201,-16.755876,NA,NA,NA,NA,0,7.91,NA,2.666666667,0,0,0,0,1.581176683,2.17083311,0.481380851,1.127204655,-0.301030845,1.110963277,0.54751767,1.259342021,0.032191711,NA,NA,NA
Uppsala,131,38,4,NAM,Europe,43.0615,-79.95201,-16.755876,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1.581176683,2.17083311,0.481380851,1.127204655,-0.301030845,1.110963277,0.54751767,1.259342021,NA,NA,NA,NA
Uppsala,173,38,7,NAM,Europe,43.0615,-79.95201,-16.755876,acLi,Acyanogenic,ac,Li,1,287.9,0.050793423,27.88888889,1,1,3,0.2108,1.581176683,2.17083311,0.481380851,1.127204655,-0.301030845,1.110963277,0.54751767,1.259342021,1.171680593,1.171857504,0.548172757,0.525768339
Uppsala,136,38,8,NAM,Europe,43.0615,-79.95201,-16.755876,acLi,Acyanogenic,ac,Li,1,717.73,0.062222834,0.6,1,1,5,0.5755,1.581176683,2.17083311,0.481380851,1.127204655,-0.301030845,1.110963277,0.54751767,1.259342021,2.920980591,1.435545995,0.913621262,1.435387472
Uppsala,456,39,1,NAM,Europe,43.64377,-80.03143,-16.173606,acLi,Acyanogenic,ac,Li,1,6.4,0.027152712,11.58333333,0,0,0,0,1.281877943,0.537499904,0.119190259,0.857655645,-0.615744963,1.006329617,0.432250792,1.215916434,0.02604639,0.626441524,NA,NA
Uppsala,382,39,2,NAM,Europe,43.64377,-80.03143,-16.173606,NA,NA,NA,NA,1,162.24,0.028401226,7.133333333,1,1,1,0.1781,1.281877943,0.537499904,0.119190259,0.857655645,-0.615744963,1.006329617,0.432250792,1.215916434,0.660275997,0.655246051,0.182724252,0.444209398
Uppsala,45,39,3,NAM,Europe,43.64377,-80.03143,-16.173606,NA,NA,NA,NA,1,163.87,0.06060543,NA,1,1,4,0.2147,1.281877943,0.537499904,0.119190259,0.857655645,-0.615744963,1.006329617,0.432250792,1.215916434,0.666909687,1.398230789,0.73089701,0.535495552
Uppsala,225,39,5,NAM,Europe,43.64377,-80.03143,-16.173606,acLi,Acyanogenic,ac,Li,1,55.14,0.044481361,NA,0,0,0,0,1.281877943,0.537499904,0.119190259,0.857655645,-0.615744963,1.006329617,0.432250792,1.215916434,0.224405932,1.026231618,NA,NA
Uppsala,211,39,7,NAM,Europe,43.64377,-80.03143,-16.173606,NA,NA,NA,NA,1,263.98,0.026076535,9.2,1,1,8,0.3528,1.281877943,0.537499904,0.119190259,0.857655645,-0.615744963,1.006329617,0.432250792,1.215916434,1.074332209,0.601612993,1.46179402,0.879938662
Uppsala,422,40,1,NAM,Europe,44.02608,-79.54529,-15.791296,NA,NA,NA,NA,1,276.39,0.048730075,6.222222222,1,1,3,0.2037,1.137293558,0.483333587,0.107178913,0.882160185,-0.68416107,0.840146744,0.432250792,0.9987885,1.124837788,1.124253903,0.548172757,0.508059823
Uppsala,119,40,3,NAM,Europe,44.02608,-79.54529,-15.791296,NA,NA,NA,NA,1,432.07,0.046638747,18.26666667,0,0,0,0,1.137293558,0.483333587,0.107178913,0.882160185,-0.68416107,0.840146744,0.432250792,0.9987885,1.758416234,1.076004774,NA,NA
Uppsala,320,40,4,NAM,Europe,44.02608,-79.54529,-15.791296,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1.137293558,0.483333587,0.107178913,0.882160185,-0.68416107,0.840146744,0.432250792,0.9987885,NA,NA,NA,NA
Uppsala,114,40,7,NAM,Europe,44.02608,-79.54529,-15.791296,NA,NA,NA,NA,1,246.25,0.032448756,0.133333333,1,1,1,0.0365,1.137293558,0.483333587,0.107178913,0.882160185,-0.68416107,0.840146744,0.432250792,0.9987885,1.002175568,0.74862681,0.182724252,0.091036738
Uppsala,67,40,8,NAM,Europe,44.02608,-79.54529,-15.791296,NA,NA,NA,NA,1,4.93,0.04874928,NA,0,0,0,0,1.137293558,0.483333587,0.107178913,0.882160185,-0.68416107,0.840146744,0.432250792,0.9987885,0.02006386,1.124696983,NA,NA
Uppsala,204,41,1,NAM,Europe,44.69336,-79.39357,-15.124016,NA,NA,NA,NA,1,60.71,0.04392446,3.666666667,0,0,0,0,1.803332619,-0.125,-0.02771867,0.80864703,-0.957825498,1.458716325,0.979768463,1.69359789,0.247074431,1.013383329,NA,NA
Uppsala,317,41,2,NAM,Europe,44.69336,-79.39357,-15.124016,NA,NA,NA,NA,1,350.36,0.049342168,0.5,1,1,1,0.0133,1.803332619,-0.125,-0.02771867,0.80864703,-0.957825498,1.458716325,0.979768463,1.69359789,1.425877084,1.13837553,0.182724252,0.033172291
Uppsala,220,41,3,NAM,Europe,44.69336,-79.39357,-15.124016,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1.803332619,-0.125,-0.02771867,0.80864703,-0.957825498,1.458716325,0.979768463,1.69359789,NA,NA,NA,NA
Uppsala,65,41,5,NAM,Europe,44.69336,-79.39357,-15.124016,NA,NA,NA,NA,1,14.41,0.036707747,31.4,0,0,0,0,1.803332619,-0.125,-0.02771867,0.80864703,-0.957825498,1.458716325,0.979768463,1.69359789,0.058645076,0.846886196,NA,NA
Uppsala,230,41,6,NAM,Europe,44.69336,-79.39357,-15.124016,NA,NA,NA,NA,0,0.33,NA,6.916666667,0,0,0,0,1.803332619,-0.125,-0.02771867,0.80864703,-0.957825498,1.458716325,0.979768463,1.69359789,0.001343017,NA,NA,NA
Uppsala,74,42,1,NAM,Europe,45.52708,-79.31446,-14.290296,NA,NA,NA,NA,1,615.59,0.048428922,12.13333333,1,1,4,0.2273,1.697014034,-1.408333302,-0.312297008,0.588106635,-1.299906033,1.409476955,1.123852061,1.56332113,2.505296479,1.117305988,0.73089701,0.566921933
Uppsala,380,42,5,NAM,Europe,45.52708,-79.31446,-14.290296,NA,NA,NA,NA,1,475.15,0.031485824,23.26666667,0,0,0,0,1.697014034,-1.408333302,-0.312297008,0.588106635,-1.299906033,1.409476955,1.123852061,1.56332113,1.933741,0.726410959,NA,NA
Uppsala,276,42,6,NAM,Europe,45.52708,-79.31446,-14.290296,NA,NA,NA,NA,1,446.05,0.049694875,0,0,0,0,0,1.697014034,-1.408333302,-0.312297008,0.588106635,-1.299906033,1.409476955,1.123852061,1.56332113,1.815311318,1.14651285,NA,NA
Uppsala,298,42,7,NAM,Europe,45.52708,-79.31446,-14.290296,NA,NA,NA,NA,1,1047.92,0.045223698,0.733333333,1,1,1,0.0993,1.697014034,-1.408333302,-0.312297008,0.588106635,-1.299906033,1.409476955,1.123852061,1.56332113,4.264770848,1.043358111,0.182724252,0.247669811
Uppsala,421,42,8,NAM,Europe,45.52708,-79.31446,-14.290296,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1.697014034,-1.408333302,-0.312297008,0.588106635,-1.299906033,1.409476955,1.123852061,1.56332113,NA,NA,NA,NA
Uppsala,434,43,1,NAM,Europe,46.22374,-79.35921,-13.593636,NA,NA,NA,NA,1,143.94,0.03494611,5,0,0,0,0,1.161915989,-1.558333397,-0.345559432,0.71062887,-1.436738246,0.981709932,0.950951744,0.56453263,0.585799599,0.806243384,NA,NA
Uppsala,294,43,2,NAM,Europe,46.22374,-79.35921,-13.593636,acli,Acyanogenic,ac,li,0,0.42,NA,NA,0,0,0,0,1.161915989,-1.558333397,-0.345559432,0.71062887,-1.436738246,0.981709932,0.950951744,0.56453263,0.001709294,NA,NA,NA
Uppsala,377,43,3,NAM,Europe,46.22374,-79.35921,-13.593636,NA,NA,NA,NA,0,1.38,NA,2.733333333,0,0,0,0,1.161915989,-1.558333397,-0.345559432,0.71062887,-1.436738246,0.981709932,0.950951744,0.56453263,0.005616253,NA,NA,NA
Uppsala,112,43,6,NAM,Europe,46.22374,-79.35921,-13.593636,NA,NA,NA,NA,1,136.55,0.07578687,NA,0,0,0,0,1.161915989,-1.558333397,-0.345559432,0.71062887,-1.436738246,0.981709932,0.950951744,0.56453263,0.555724158,1.748482522,NA,NA
Uppsala,9,43,7,NAM,Europe,46.22374,-79.35921,-13.593636,NA,NA,NA,NA,1,215.12,0.068488168,5.266666667,1,1,3,0.3004,1.161915989,-1.558333397,-0.345559432,0.71062887,-1.436738246,0.981709932,0.950951744,0.56453263,0.875484297,1.580093817,0.548172757,0.749244825
Uppsala,100,44,1,NAM,Europe,47.06781,-79.78951,-12.749566,NA,NA,NA,NA,1,553.93,0.046904026,2.066666667,0,0,0,0,1.239927036,-3.229166508,-0.716065604,0.51459348,-1.929334269,1.009407077,0.605151109,0.911937326,2.254355786,1.082125039,NA,NA
Uppsala,12,44,2,NAM,Europe,47.06781,-79.78951,-12.749566,acli,Acyanogenic,ac,li,1,845.45,0.046655752,2.2,0,0,0,0,1.239927036,-3.229166508,-0.716065604,0.51459348,-1.929334269,1.009407077,0.605151109,0.911937326,3.440768869,1.076397098,NA,NA
Uppsala,34,44,3,NAM,Europe,47.06781,-79.78951,-12.749566,NA,NA,NA,NA,1,782.96,0.058247215,6.75,0,0,0,0,1.239927036,-3.229166508,-0.716065604,0.51459348,-1.929334269,1.009407077,0.605151109,0.911937326,3.186450285,1.343824298,NA,NA
Uppsala,241,44,5,NAM,Europe,47.06781,-79.78951,-12.749566,NA,NA,NA,NA,1,244.77,0.043021898,0,0,0,0,0,1.239927036,-3.229166508,-0.716065604,0.51459348,-1.929334269,1.009407077,0.605151109,0.911937326,0.99615234,0.992560277,NA,NA
Uppsala,432,44,7,NAM,Europe,47.06781,-79.78951,-12.749566,NA,NA,NA,NA,0,0.28,0.020091223,NA,0,0,0,0,1.239927036,-3.229166508,-0.716065604,0.51459348,-1.929334269,1.009407077,0.605151109,0.911937326,0.00113953,0.463525572,NA,NA
Uppsala,457,45,2,NAM,Europe,47.71235,-79.82821,-12.105026,NA,NA,NA,NA,1,16.64,0.055160315,NA,0,0,0,0,1.169267103,-3.533333302,-0.783514396,0.637115715,-2.079849756,0.753977847,0.518700951,0.694809391,0.067720615,1.272606279,NA,NA
Uppsala,443,45,3,NAM,Europe,47.71235,-79.82821,-12.105026,NA,NA,NA,NA,1,325.23,0.036375506,0.2,0,0,0,0,1.169267103,-3.533333302,-0.783514396,0.637115715,-2.079849756,0.753977847,0.518700951,0.694809391,1.323604305,0.839221048,NA,NA
Uppsala,69,45,4,NAM,Europe,47.71235,-79.82821,-12.105026,NA,NA,NA,NA,1,170.49,0.058614259,NA,0,0,0,0,1.169267103,-3.533333302,-0.783514396,0.637115715,-2.079849756,0.753977847,0.518700951,0.694809391,0.693851422,1.352292388,NA,NA
Uppsala,323,45,5,NAM,Europe,47.71235,-79.82821,-12.105026,acLi,Acyanogenic,ac,Li,1,342.37,0.033454431,6,0,0,0,0,1.169267103,-3.533333302,-0.783514396,0.637115715,-2.079849756,0.753977847,0.518700951,0.694809391,1.393359794,0.771828786,NA,NA
Uppsala,123,45,7,NAM,Europe,47.71235,-79.82821,-12.105026,NA,NA,NA,NA,1,579.77,0.059060652,0,0,0,0,0,1.169267103,-3.533333302,-0.783514396,0.637115715,-2.079849756,0.753977847,0.518700951,0.694809391,2.359518088,1.362591142,NA,NA
Uppsala,215,46,1,NAM,Europe,48.43097,-80.32669,-11.386406,acli,Acyanogenic,ac,li,1,174.51,0.013576995,7.466666667,1,1,5,0.2099,1.356223568,-4.725000024,-1.047765728,0.4655844,-2.394563744,0.827836902,0.633967829,0.825086152,0.710211811,0.313235504,0.913621262,0.523523597
Uppsala,440,46,2,NAM,Europe,48.43097,-80.32669,-11.386406,acli,Acyanogenic,ac,li,1,269.18,0.042118452,10.33333333,1,1,3,0.1069,1.356223568,-4.725000024,-1.047765728,0.4655844,-2.394563744,0.827836902,0.633967829,0.825086152,1.095494901,0.971716831,0.548172757,0.266625405
Uppsala,437,46,3,NAM,Europe,48.43097,-80.32669,-11.386406,NA,NA,NA,NA,1,264.64,0.056931353,NA,0,0,0,0,1.356223568,-4.725000024,-1.047765728,0.4655844,-2.394563744,0.827836902,0.633967829,0.825086152,1.077018243,1.313465982,NA,NA
Uppsala,58,46,5,NAM,Europe,48.43097,-80.32669,-11.386406,AcLi,Cyanogenic,Ac,Li,1,528.96,0.032442977,6.266666667,1,1,4,0.2654,1.356223568,-4.725000024,-1.047765728,0.4655844,-2.394563744,0.827836902,0.633967829,0.825086152,2.152734166,0.748493482,0.73089701,0.661949322
Uppsala,416,46,7,NAM,Europe,48.43097,-80.32669,-11.386406,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1.356223568,-4.725000024,-1.047765728,0.4655844,-2.394563744,0.827836902,0.633967829,0.825086152,NA,NA,NA,NA
Uppsala,331,47,1,NAM,Europe,49.07485,-81.02081,-10.742526,NA,NA,NA,NA,1,21.16,0.033775323,24,0,0,0,0,1.534233167,-5.166666508,-1.145704988,0.441080325,-2.531395958,1.02479438,0.950951744,0.955362913,0.086115878,0.779232101,NA,NA
Uppsala,350,47,3,NAM,Europe,49.07485,-81.02081,-10.742526,NA,NA,NA,NA,0,0.7,NA,37.33333333,0,0,0,0,1.534233167,-5.166666508,-1.145704988,0.441080325,-2.531395958,1.02479438,0.950951744,0.955362913,0.002848824,NA,NA,NA
Uppsala,425,47,4,NAM,Europe,49.07485,-81.02081,-10.742526,NA,NA,NA,NA,1,183.02,0.046193561,48.55555556,0,0,0,0,1.534233167,-5.166666508,-1.145704988,0.441080325,-2.531395958,1.02479438,0.950951744,0.955362913,0.74484537,1.065733867,NA,NA
Uppsala,184,47,7,NAM,Europe,49.07485,-81.02081,-10.742526,Acli,Acyanogenic,Ac,li,1,710.78,0.028897278,13.86666667,0,0,0,0,1.534233167,-5.166666508,-1.145704988,0.441080325,-2.531395958,1.02479438,0.950951744,0.955362913,2.892695839,0.66669049,NA,NA
Uppsala,335,47,8,NAM,Europe,49.07485,-81.02081,-10.742526,Acli,Acyanogenic,Ac,li,1,186.24,0.037398519,6.6,0,0,0,0,1.534233167,-5.166666508,-1.145704988,0.441080325,-2.531395958,1.02479438,0.950951744,0.955362913,0.757949961,0.86282303,NA,NA
Uppsala,240,48,1,NAM,Europe,51.2694,-80.64434,-8.547976,NA,NA,NA,NA,1,305.04,0.056912441,NA,0,0,0,0,1.492933658,-6.258333207,-1.387781379,0.147026775,-2.722961005,0.326210824,0.691601268,-0.173702347,1.241436082,1.313029663,NA,NA
Uppsala,399,48,2,NAM,Europe,51.2694,-80.64434,-8.547976,NA,NA,NA,NA,1,224.94,0.053866955,NA,0,0,0,0,1.492933658,-6.258333207,-1.387781379,0.147026775,-2.722961005,0.326210824,0.691601268,-0.173702347,0.915449228,1.242767109,NA,NA
Uppsala,293,48,3,NAM,Europe,51.2694,-80.64434,-8.547976,NA,NA,NA,NA,1,18.88,0.029871944,51.06666667,0,0,0,0,1.492933658,-6.258333207,-1.387781379,0.147026775,-2.722961005,0.326210824,0.691601268,-0.173702347,0.076836852,0.689177056,NA,NA
Uppsala,42,48,5,NAM,Europe,51.2694,-80.64434,-8.547976,NA,NA,NA,NA,1,60.68,0.048259543,NA,0,0,0,0,1.492933658,-6.258333207,-1.387781379,0.147026775,-2.722961005,0.326210824,0.691601268,-0.173702347,0.246952339,1.113398237,NA,NA
Uppsala,272,48,6,NAM,Europe,51.2694,-80.64434,-8.547976,NA,NA,NA,NA,0,1.38,0.065619565,NA,0,0,0,0,1.492933658,-6.258333207,-1.387781379,0.147026775,-2.722961005,0.326210824,0.691601268,-0.173702347,0.005616253,1.513912139,NA,NA
Uppsala,39,50,1,NAM,Europe,51.28563,-80.62347,-8.531746,NA,NA,NA,NA,1,479.73,0.044956231,0.666666667,1,1,16,0.5537,1.497049908,-6.266666562,-1.389629295,0.122522235,-2.722961005,0.320055902,0.691601268,-0.173702347,1.952380448,1.037187367,2.92358804,1.381014845
Uppsala,402,50,4,NAM,Europe,51.28563,-80.62347,-8.531746,NA,NA,NA,NA,0,0.32,NA,NA,0,0,0,0,1.497049908,-6.266666562,-1.389629295,0.122522235,-2.722961005,0.320055902,0.691601268,-0.173702347,0.00130232,NA,NA,NA
Uppsala,352,50,5,NAM,Europe,51.28563,-80.62347,-8.531746,NA,NA,NA,NA,1,117.58,0.023712873,4.25,0,0,0,0,1.497049908,-6.266666562,-1.389629295,0.122522235,-2.722961005,0.320055902,0.691601268,-0.173702347,0.478521029,0.547080833,NA,NA
Uppsala,138,50,6,NAM,Europe,51.28563,-80.62347,-8.531746,Acli,Acyanogenic,Ac,li,1,692.9,0.044432944,15.66666667,0,0,0,0,1.497049908,-6.266666562,-1.389629295,0.122522235,-2.722961005,0.320055902,0.691601268,-0.173702347,2.819928735,1.025114587,NA,NA
Uppsala,273,50,7,NAM,Europe,51.28563,-80.62347,-8.531746,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1.497049908,-6.266666562,-1.389629295,0.122522235,-2.722961005,0.320055902,0.691601268,-0.173702347,NA,NA,NA,NA
Uppsala,430,56,2,EUR,Europe,37.16702,-3.59729,-22.650356,NA,NA,NA,NA,0,0.33,NA,8.444444444,0,0,0,0,1.997689259,10.1458335,2.249832078,2.989542252,1.313589241,-0.520090842,-0.518700952,-0.998788499,0.001343017,NA,NA,NA
Uppsala,239,56,3,EUR,Europe,37.16702,-3.59729,-22.650356,NA,NA,NA,NA,1,841.59,0.04917237,0,0,0,0,0,1.997689259,10.1458335,2.249832078,2.989542252,1.313589241,-0.520090842,-0.518700952,-0.998788499,3.42505964,1.134458113,NA,NA
Uppsala,379,56,4,EUR,Europe,37.16702,-3.59729,-22.650356,NA,NA,NA,NA,1,612.94,0.035618943,1.333333333,0,0,0,0,1.997689259,10.1458335,2.249832078,2.989542252,1.313589241,-0.520090842,-0.518700952,-0.998788499,2.494511645,0.821766347,NA,NA
Uppsala,254,56,7,EUR,Europe,37.16702,-3.59729,-22.650356,NA,NA,NA,NA,0,2.14,0.000764783,37.2,0,0,0,0,1.997689259,10.1458335,2.249832078,2.989542252,1.313589241,-0.520090842,-0.518700952,-0.998788499,0.008709262,0.017644345,NA,NA
Uppsala,344,56,8,EUR,Europe,37.16702,-3.59729,-22.650356,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1.997689259,10.1458335,2.249832078,2.989542252,1.313589241,-0.520090842,-0.518700952,-0.998788499,NA,NA,NA,NA
Uppsala,318,57,1,EUR,Europe,37.15517,-3.60442,-22.662206,NA,NA,NA,NA,0,1.17,NA,13.33333333,0,0,0,0,2.001128575,10.18333292,2.25814755,2.989542252,1.313589241,-0.517013381,-0.518700952,-0.998788499,0.004761606,NA,NA,NA
Uppsala,154,57,3,EUR,Europe,37.15517,-3.60442,-22.662206,NA,NA,NA,NA,1,77.83,0.023424373,28.46666667,1,1,7,0.3447,2.001128575,10.18333292,2.25814755,2.989542252,1.313589241,-0.517013381,-0.518700952,-0.998788499,0.316748526,0.540424836,1.279069767,0.859735989
Uppsala,86,57,4,EUR,Europe,37.15517,-3.60442,-22.662206,Acli,Acyanogenic,Ac,li,0,1.32,NA,NA,0,0,0,0,2.001128575,10.18333292,2.25814755,2.989542252,1.313589241,-0.517013381,-0.518700952,-0.998788499,0.005372068,NA,NA,NA
Uppsala,18,57,5,EUR,Europe,37.15517,-3.60442,-22.662206,NA,NA,NA,NA,0,2.28,0.04500465,40.88888889,0,0,0,0,2.001128575,10.18333292,2.25814755,2.989542252,1.313589241,-0.517013381,-0.518700952,-0.998788499,0.009279027,1.038304444,NA,NA
Uppsala,407,57,6,EUR,Europe,37.15517,-3.60442,-22.662206,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,2.001128575,10.18333292,2.25814755,2.989542252,1.313589241,-0.517013381,-0.518700952,-0.998788499,NA,NA,NA,NA
Uppsala,243,58,1,EUR,Europe,37.16437,-3.60014,-22.653006,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,2.010711946,10.25833369,2.274778923,2.989542252,1.327272482,-0.523168302,-0.518700952,-0.998788499,NA,NA,NA,NA
Uppsala,212,58,2,EUR,Europe,37.16437,-3.60014,-22.653006,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,2.010711946,10.25833369,2.274778923,2.989542252,1.327272482,-0.523168302,-0.518700952,-0.998788499,NA,NA,NA,NA
Uppsala,72,58,4,EUR,Europe,37.16437,-3.60014,-22.653006,NA,NA,NA,NA,1,326.61,0.057484089,0,0,0,0,0,2.010711946,10.25833369,2.274778923,2.989542252,1.327272482,-0.523168302,-0.518700952,-0.998788499,1.329220557,1.326218181,NA,NA
Uppsala,242,58,5,EUR,Europe,37.16437,-3.60014,-22.653006,NA,NA,NA,NA,1,495.01,0.052994527,28.6,1,1,3,0.0905,2.010711946,10.25833369,2.274778923,2.989542252,1.327272482,-0.523168302,-0.518700952,-0.998788499,2.014566205,1.22263928,0.548172757,0.225721227
Uppsala,71,58,7,EUR,Europe,37.16437,-3.60014,-22.653006,NA,NA,NA,NA,1,172.99,0.063800041,44.22222222,0,0,0,0,2.010711946,10.25833369,2.274778923,2.989542252,1.327272482,-0.523168302,-0.518700952,-0.998788499,0.704025793,1.471933813,NA,NA
Uppsala,103,59,1,EUR,Europe,40.979558,-5.666703,-18.837818,NA,NA,NA,NA,1,345.01,0.049241071,8.444444444,0,0,0,0,1.359254562,6.245832915,1.385009447,1.813328985,0.971508719,-0.040006988,-0.05763344,-0.521107043,1.40410393,1.136043117,NA,NA
Uppsala,4,59,2,EUR,Europe,40.979558,-5.666703,-18.837818,NA,NA,NA,NA,1,52.71,0.028730622,0,1,1,3,0.0386,1.359254562,6.245832915,1.385009447,1.813328985,0.971508719,-0.040006988,-0.05763344,-0.521107043,0.214516443,0.662845562,0.548172757,0.096274468
Uppsala,442,59,3,EUR,Europe,40.979558,-5.666703,-18.837818,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,1.359254562,6.245832915,1.385009447,1.813328985,0.971508719,-0.040006988,-0.05763344,-0.521107043,NA,NA,NA,NA
Uppsala,405,59,4,EUR,Europe,40.979558,-5.666703,-18.837818,NA,NA,NA,NA,0,0.07,NA,NA,0,0,0,0,1.359254562,6.245832915,1.385009447,1.813328985,0.971508719,-0.040006988,-0.05763344,-0.521107043,0.000284882,NA,NA,NA
Uppsala,40,59,7,EUR,Europe,40.979558,-5.666703,-18.837818,NA,NA,NA,NA,1,185.89,0.079068404,NA,0,0,0,0,1.359254562,6.245832915,1.385009447,1.813328985,0.971508719,-0.040006988,-0.05763344,-0.521107043,0.756525549,1.82419095,NA,NA
Uppsala,347,61,1,EUR,Europe,43.34161,-8.40688,-16.475766,NA,NA,NA,NA,1,282.98,0.040976299,47.93333333,0,0,0,0,2.488500597,8.466666695,1.877477915,0.367566705,1.901967786,1.440251561,1.815453329,0.217127935,1.15165743,0.945366164,NA,NA
Uppsala,192,61,4,EUR,Europe,43.34161,-8.40688,-16.475766,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,2.488500597,8.466666695,1.877477915,0.367566705,1.901967786,1.440251561,1.815453329,0.217127935,NA,NA,NA,NA
Uppsala,260,61,6,EUR,Europe,43.34161,-8.40688,-16.475766,NA,NA,NA,NA,1,259.93,0.037502705,7.777777778,0,0,0,0,2.488500597,8.466666695,1.877477915,0.367566705,1.901967786,1.440251561,1.815453329,0.217127935,1.057849728,0.86522671,NA,NA
